************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               4
 number of cores per block  =               2
 global update is not used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =             960
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =   96.000000000000000
 lambda, el-phonon coupling =    0.700000000000000
Anti-aidabatic limit, M = 0.0
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error            LError
BFy_BFy_k          30        0.00090414        0.02030453        0.03439772
BFy_BFy_k          31       -0.03259327        0.01968047        0.02336896
BFy_BFy_k          32       -0.24405334        0.02500299        0.00265859
BFy_BFy_k          33        0.20668290        0.06989976        0.03753523
BFy_BFy_k          34       -0.29147528        0.03370330        0.04576252
BFy_BFy_k          35       -0.01044438        0.01770640        0.02567882
BFy_BFy_k          36       -0.10307071        0.04100256        0.01942787
BFy_BFy_k          37        0.49724295        0.06045968        0.02888410
BFy_BFy_k          38       -0.10307071        0.04100256        0.01942787
BFy_BFy_k          39       -0.01044438        0.01770640        0.02567882
BFy_BFy_k          40       -0.29147528        0.03370330        0.04576252
BFy_BFy_k          41        0.14301919        0.02168735        0.03177317
BFy_BFy_k          42       -0.24405334        0.02500299        0.00265859
BFy_BFy_k          43       -0.03259327        0.01968047        0.02336896
BFy_BFy_k          44        0.00090414        0.02030453        0.03439772
BFy_BFy_k          45        0.46185519        0.01873779        0.00593378
BFy_BFy_k          46       -0.03168057        0.04059361        0.07161524
BFy_BFy_k          47        0.01490389        0.03325557        0.04108163
BFy_BFy_k          48       -0.30890260        0.01970187        0.00139141
BFy_BFy_k          49        0.15948889        0.03399592        0.02140383
BFy_BFy_k          50       -0.32059533        0.02730498        0.03347998
BFy_BFy_k          51        0.00356764        0.03651896        0.01000703
BFy_BFy_k          52       -0.01952073        0.04520140        0.07270635
BFy_BFy_k          53        0.51273232        0.03233943        0.00849264
BFy_BFy_k          54       -0.03808082        0.02730922        0.00241119
BFy_BFy_k          55       -0.03557139        0.02481464        0.02993056
BFy_BFy_k          56       -0.20211370        0.01610301        0.01407077
BFy_BFy_k          57        0.15537166        0.02524542        0.04760217
BFy_BFy_k          58       -0.28813410        0.02107109        0.00392794
BFy_BFy_k          59        0.01767047        0.01581783        0.01055417
BFy_BFy_k          60       -0.07795311        0.02212958        0.03611410
BFy_BFy_k          61        0.50121063        0.02654309        0.01997243
BFy_BFy_k          62       -0.07117621        0.01915662        0.00699871
BFy_BFy_k          63        0.04350630        0.01798113        0.02363671
BFy_BFy_k          64       -0.30498163        0.01709331        0.02939560
  
#-----------------------------------------------------------
BFxy_BFxy           1       99.73375879        7.16232534        4.28613660
BFxy_BFxy           2        1.55196319        2.03746377        1.40239341
BFxy_BFxy           3       -3.61565349        4.21698179        5.54847736
BFxy_BFxy           4        6.05846829        2.88347079        3.73253914
BFxy_BFxy           5        5.16928288        4.00261340        1.81772942
BFxy_BFxy           6        6.05846829        2.88347079        3.73253914
BFxy_BFxy           7       -3.61565349        4.21698179        5.54847736
BFxy_BFxy           8        1.55196319        2.03746377        1.40239341
BFxy_BFxy           9        3.50939533        3.12918438        1.30615685
BFxy_BFxy          10        4.64393033        2.28535430        0.82001945
BFxy_BFxy          11       -1.95327900        2.82224504        0.45993628
BFxy_BFxy          12       -2.33278837        2.07741954        2.19714589
BFxy_BFxy          13        6.00323908        2.47392412        3.07956383
BFxy_BFxy          14       -0.64140387        3.09199758        0.23838907
BFxy_BFxy          15       -0.15252808        4.13796086        1.24907982
BFxy_BFxy          16        0.17931591        3.08760731        0.62260856
BFxy_BFxy          17       -4.70658642        3.78543642        3.84329151
BFxy_BFxy          18       -0.04831256        3.06512538        5.14550802
