************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               4
 number of cores per block  =               2
 global update is not used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =             960
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =   96.000000000000000
 lambda, el-phonon coupling =    0.900000000000000
Anti-aidabatic limit, M = 0.0
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error            LError
BFy_BFy_k           3       -0.00966081        0.02149059        0.00000000
BFy_BFy_k           4       -0.02731670        0.01549851        0.00000000
BFy_BFy_k           5        0.48510891        0.02538109        0.00000000
BFy_BFy_k           6       -0.02731670        0.01549851        0.00000000
BFy_BFy_k           7       -0.00966081        0.02149059        0.00000000
BFy_BFy_k           8       -0.29279935        0.01504258        0.00000000
BFy_BFy_k           9        0.13035579        0.02012951        0.00000000
BFy_BFy_k          10       -0.34497945        0.00512286        0.00000000
BFy_BFy_k          11       -0.03197885        0.01119992        0.00000000
BFy_BFy_k          12       -0.10656074        0.02303514        0.00000000
BFy_BFy_k          13        0.49029403        0.01698510        0.00000000
BFy_BFy_k          14       -0.07308131        0.01873331        0.00000000
BFy_BFy_k          15        0.03072408        0.00793861        0.00000000
BFy_BFy_k          16       -0.31578332        0.01187375        0.00000000
BFy_BFy_k          17        0.21257245        0.02750530        0.00000000
BFy_BFy_k          18       -0.37374919        0.04226479        0.00000000
BFy_BFy_k          19       -0.04128484        0.01063123        0.00000000
BFy_BFy_k          20       -0.06348569        0.01947397        0.00000000
BFy_BFy_k          21        0.50300674        0.03900746        0.00000000
BFy_BFy_k          22       -0.00443514        0.01211453        0.00000000
BFy_BFy_k          23       -0.00791796        0.03928928        0.00000000
BFy_BFy_k          24       -0.29827078        0.01784362        0.00000000
BFy_BFy_k          25        0.15642051        0.02878055        0.00000000
BFy_BFy_k          26       -0.28643052        0.02590842        0.00000000
BFy_BFy_k          27        0.02126043        0.03730680        0.00000000
BFy_BFy_k          28        0.00421394        0.01633040        0.00000000
BFy_BFy_k          29        0.53134869        0.02995850        0.00000000
BFy_BFy_k          30       -0.07063679        0.03556081        0.00000000
BFy_BFy_k          31        0.09121289        0.04854768        0.00000000
BFy_BFy_k          32       -0.26641411        0.01732801        0.00000000
BFy_BFy_k          33        0.10999304        0.04438614        0.00000000
BFy_BFy_k          34       -0.38624296        0.05393278        0.00000000
BFy_BFy_k          35        0.08418103        0.06364858        0.00000000
BFy_BFy_k          36       -0.01735581        0.02114721        0.00000000
BFy_BFy_k          37        0.48153201        0.03483129        0.00000000
BFy_BFy_k          38       -0.01735581        0.02114721        0.00000000
BFy_BFy_k          39        0.08418103        0.06364858        0.00000000
BFy_BFy_k          40       -0.38624296        0.05393278        0.00000000
BFy_BFy_k          41        0.15642051        0.02878055        0.00000000
BFy_BFy_k          42       -0.26641411        0.01732801        0.00000000
BFy_BFy_k          43        0.09121289        0.04854768        0.00000000
BFy_BFy_k          44       -0.07063679        0.03556081        0.00000000
BFy_BFy_k          45        0.53134869        0.02995850        0.00000000
BFy_BFy_k          46        0.00421394        0.01633040        0.00000000
BFy_BFy_k          47        0.02126043        0.03730680        0.00000000
BFy_BFy_k          48       -0.28643052        0.02590842        0.00000000
BFy_BFy_k          49        0.21257245        0.02750530        0.00000000
BFy_BFy_k          50       -0.29827078        0.01784362        0.00000000
BFy_BFy_k          51       -0.00791796        0.03928928        0.00000000
BFy_BFy_k          52       -0.00443514        0.01211453        0.00000000
BFy_BFy_k          53        0.50300674        0.03900746        0.00000000
BFy_BFy_k          54       -0.06348569        0.01947397        0.00000000
BFy_BFy_k          55       -0.04128484        0.01063123        0.00000000
BFy_BFy_k          56       -0.37374919        0.04226479        0.00000000
BFy_BFy_k          57        0.13035579        0.02012951        0.00000000
BFy_BFy_k          58       -0.31578332        0.01187375        0.00000000
BFy_BFy_k          59        0.03072408        0.00793861        0.00000000
BFy_BFy_k          60       -0.07308131        0.01873331        0.00000000
BFy_BFy_k          61        0.49029403        0.01698510        0.00000000
BFy_BFy_k          62       -0.10656074        0.02303514        0.00000000
BFy_BFy_k          63       -0.03197885        0.01119992        0.00000000
BFy_BFy_k          64       -0.34497945        0.00512286        0.00000000
  
#-----------------------------------------------------------
BFxy_BFxy           1      152.90152897       12.65863403        0.00000000
BFxy_BFxy           2        2.11470515        5.54060852        0.00000000
BFxy_BFxy           3       -3.63096199        1.53801210        0.00000000
