************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFx_BFy_k          19       -0.00103249        0.00045392
BFx_BFy_k          20        0.00023105        0.00026744
BFx_BFy_k          21       -0.00135658        0.00025338
BFx_BFy_k          22        0.00177491        0.00038528
BFx_BFy_k          23       -0.00048585        0.00032049
BFx_BFy_k          24       -0.00194913        0.00122645
BFx_BFy_k          25        0.00073135        0.00009586
BFx_BFy_k          26       -0.00259681        0.00081123
BFx_BFy_k          27       -0.00101574        0.00032972
BFx_BFy_k          28       -0.00011088        0.00006939
BFx_BFy_k          29        0.00345537        0.00058338
BFx_BFy_k          30       -0.00134755        0.00048943
BFx_BFy_k          31        0.00085400        0.00039544
BFx_BFy_k          32       -0.00023770        0.00033974
BFx_BFy_k          33       -0.00015141        0.00146130
BFx_BFy_k          34       -0.00262166        0.00066289
BFx_BFy_k          35       -0.00166299        0.00043083
BFx_BFy_k          36       -0.00039631        0.00053488
BFx_BFy_k          37        0.00292881        0.00090696
BFx_BFy_k          38       -0.00039631        0.00053488
BFx_BFy_k          39       -0.00166299        0.00043083
BFx_BFy_k          40       -0.00262166        0.00066289
BFx_BFy_k          41        0.00073135        0.00009586
BFx_BFy_k          42       -0.00023770        0.00033974
BFx_BFy_k          43        0.00085400        0.00039544
BFx_BFy_k          44       -0.00134755        0.00048943
BFx_BFy_k          45        0.00345537        0.00058338
BFx_BFy_k          46       -0.00011088        0.00006939
BFx_BFy_k          47       -0.00101574        0.00032972
BFx_BFy_k          48       -0.00259681        0.00081123
BFx_BFy_k          49        0.00103881        0.00071137
BFx_BFy_k          50       -0.00194913        0.00122645
