************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFxy_BFxy           7        0.02942903        0.00365087
BFxy_BFxy           8        0.02509079        0.00372773
BFxy_BFxy           9        0.03692211        0.00157531
BFxy_BFxy          10        0.04527939        0.00330745
BFxy_BFxy          11        0.03386548        0.00293240
BFxy_BFxy          12        0.03268651        0.00925867
BFxy_BFxy          13        0.05002433        0.00338251
BFxy_BFxy          14        0.04033920        0.00389663
BFxy_BFxy          15        0.04397453        0.00508388
BFxy_BFxy          16        0.03434825        0.00603964
BFxy_BFxy          17        0.03313460        0.00207449
BFxy_BFxy          18        0.02873233        0.00233861
BFxy_BFxy          19        0.02635598        0.00367842
BFxy_BFxy          20        0.04046978        0.00374484
BFxy_BFxy          21        0.03376805        0.00298359
BFxy_BFxy          22        0.02806763        0.00723521
BFxy_BFxy          23        0.05416627        0.00700979
BFxy_BFxy          24        0.04744209        0.00548690
BFxy_BFxy          25        0.04149095        0.00335930
BFxy_BFxy          26        0.03401723        0.00377033
BFxy_BFxy          27        0.02506529        0.00382964
BFxy_BFxy          28        0.03034927        0.00600373
BFxy_BFxy          29        0.04700881        0.00427862
BFxy_BFxy          30        0.04700441        0.00578812
BFxy_BFxy          31        0.02829380        0.00270181
BFxy_BFxy          32        0.03085515        0.00640743
BFxy_BFxy          33        0.01565652        0.00514288
BFxy_BFxy          34        0.04357403        0.00371060
BFxy_BFxy          35        0.02484839        0.00262925
BFxy_BFxy          36        0.03408494        0.00493885
BFxy_BFxy          37        0.04225780        0.00193737
BFxy_BFxy          38        0.03408494        0.00493885
BFxy_BFxy          39        0.02484839        0.00262925
BFxy_BFxy          40        0.04357403        0.00371060
BFxy_BFxy          41        0.04149095        0.00335930
BFxy_BFxy          42        0.03085515        0.00640743
BFxy_BFxy          43        0.02829380        0.00270181
BFxy_BFxy          44        0.04700441        0.00578812
BFxy_BFxy          45        0.04700881        0.00427862
BFxy_BFxy          46        0.03034927        0.00600373
BFxy_BFxy          47        0.02506529        0.00382964
BFxy_BFxy          48        0.03401723        0.00377033
BFxy_BFxy          49        0.03313460        0.00207449
BFxy_BFxy          50        0.04744209        0.00548690
BFxy_BFxy          51        0.05416627        0.00700979
BFxy_BFxy          52        0.02806763        0.00723521
BFxy_BFxy          53        0.03376805        0.00298359
BFxy_BFxy          54        0.04046978        0.00374484
BFxy_BFxy          55        0.02635598        0.00367842
BFxy_BFxy          56        0.02873233        0.00233861
BFxy_BFxy          57        0.03692211        0.00157531
BFxy_BFxy          58        0.03434825        0.00603964
BFxy_BFxy          59        0.04397453        0.00508388
BFxy_BFxy          60        0.04033920        0.00389663
BFxy_BFxy          61        0.05002433        0.00338251
BFxy_BFxy          62        0.03268651        0.00925867
BFxy_BFxy          63        0.03386548        0.00293240
BFxy_BFxy          64        0.04527939        0.00330745
  
#-----------------------------------------------------------
BFxy_BFxy_k         1        0.00136837        0.00035181
BFxy_BFxy_k         2        0.00189731        0.00078066
BFxy_BFxy_k         3        0.00085975        0.00033089
BFxy_BFxy_k         4        0.00232834        0.00043748
BFxy_BFxy_k         5        0.00080121        0.00020367
BFxy_BFxy_k         6        0.00232834        0.00043748
BFxy_BFxy_k         7        0.00085975        0.00033089
BFxy_BFxy_k         8        0.00189731        0.00078066
